"Crash_ID","$1000_Damage_to_Any_One_Person's_Property","Agency","At_Intersection_Flag","Construction_Zone_Flag","Crash_Date","Crash_Death_Count","Crash_Month","Crash_Not_Injured_Count","Crash_Severity","Crash_Time","Crash_Year","Day_of_Week","First_Harmful_Event","Hour_of_Day","Light_Condition","Manner_of_Collision","Median_Width","Number_of_Entering_Roads","Physical_Feature_1","Physical_Feature_2","Road_Class","Roadway_Type","Speed_Limit","Surface_Condition","Traffic_Control_Type","Weather_Condition","Driver_License_Class","Charge","Person_Age","Person_Alcohol_Specimen_Type_Taken","Person_Drug_Specimen_Type","Person_Drug_Test_Result","Person_Ethnicity","Person_Gender","Person_Helmet","Person_Injury_Severity","Person_Total_Injury_Count","injuries_report"
"18632836","No","AUSTIN POLICE DEPARTMENT",FALSE,"No","2021-12-07",0,"12",1,"B - SUSPECTED MINOR INJURY","1115","2021","TUESDAY","PEDALCYCLIST","11:00 - 11:59","1 - DAYLIGHT","ONE MOTOR VEHICLE - GOING STRAIGHT",0,"97 - NOT APPLICABLE","IN A PARKING LOT","NOT APPLICABLE","NON TRAFFICWAY","NOT APPLICABLE",35,"1 - DRY","96 - NONE","1 - CLEAR","C - CLASS C","NO CHARGES",37,"96 - NONE","96 - NONE","97 - NOT APPLICABLE","W - WHITE","1 - MALE","99 - UNKNOWN IF WORN","B - SUSPECTED MINOR INJURY",1,"Person_Possible_Injury"
"18635011","Yes","AUSTIN POLICE DEPARTMENT",FALSE,"No","2021-12-09",0,"12",1,"C - POSSIBLE INJURY","1037","2021","THURSDAY","PEDALCYCLIST","10:00 - 10:59","1 - DAYLIGHT","ONE MOTOR VEHICLE - GOING STRAIGHT",0,"97 - NOT APPLICABLE","PRIVATE DRIVE OR ROAD","NOT APPLICABLE","NON TRAFFICWAY","NOT APPLICABLE",45,"1 - DRY","17 - MARKED LANES","2 - CLOUDY","C - CLASS C","NONE",42,"96 - NONE","96 - NONE","97 - NOT APPLICABLE","H - HISPANIC","1 - MALE","97 - NOT APPLICABLE","N - NOT INJURED",0,"Person_Not_Injured"
"18635011","Yes","AUSTIN POLICE DEPARTMENT",FALSE,"No","2021-12-09",0,"12",1,"C - POSSIBLE INJURY","1037","2021","THURSDAY","PEDALCYCLIST","10:00 - 10:59","1 - DAYLIGHT","ONE MOTOR VEHICLE - GOING STRAIGHT",0,"97 - NOT APPLICABLE","PRIVATE DRIVE OR ROAD","NOT APPLICABLE","NON TRAFFICWAY","NOT APPLICABLE",45,"1 - DRY","17 - MARKED LANES","2 - CLOUDY","98 - OTHER/OUT OF STATE","NO CHARGES",33,"96 - NONE","96 - NONE","97 - NOT APPLICABLE","W - WHITE","1 - MALE","1 - NOT WORN","C - POSSIBLE INJURY",1,"Person_Possible_Injury"
"18636439","Yes","AUSTIN POLICE DEPARTMENT",TRUE,"No","2021-12-09",0,"12",3,"B - SUSPECTED MINOR INJURY","1802","2021","THURSDAY","PEDALCYCLIST","18:00 - 18:59","3 - DARK, LIGHTED","ONE MOTOR VEHICLE - TURNING RIGHT",0,"4 - FOUR ENTERING ROADS","NOT APPLICABLE","NOT APPLICABLE","CITY STREET","NOT APPLICABLE",35,"1 - DRY","5 - SIGNAL LIGHT","1 - CLEAR","B - CLASS B","AMC FAILED TO MAINTAIN FINANCIAL RESPONSIBILITY",43,"96 - NONE","96 - NONE","97 - NOT APPLICABLE","H - HISPANIC","1 - MALE","97 - NOT APPLICABLE","N - NOT INJURED",0,"Person_Not_Injured"
"18636439","Yes","AUSTIN POLICE DEPARTMENT",TRUE,"No","2021-12-09",0,"12",3,"B - SUSPECTED MINOR INJURY","1802","2021","THURSDAY","PEDALCYCLIST","18:00 - 18:59","3 - DARK, LIGHTED","ONE MOTOR VEHICLE - TURNING RIGHT",0,"4 - FOUR ENTERING ROADS","NOT APPLICABLE","NOT APPLICABLE","CITY STREET","NOT APPLICABLE",35,"1 - DRY","5 - SIGNAL LIGHT","1 - CLEAR","B - CLASS B","NO CHARGES",28,"TEST_NOT_TAKEN","TEST_NOT_TAKEN","97 - NOT APPLICABLE","H - HISPANIC","1 - MALE","97 - NOT APPLICABLE","N - NOT INJURED",0,"Person_Not_Injured"
"18636439","Yes","AUSTIN POLICE DEPARTMENT",TRUE,"No","2021-12-09",0,"12",3,"B - SUSPECTED MINOR INJURY","1802","2021","THURSDAY","PEDALCYCLIST","18:00 - 18:59","3 - DARK, LIGHTED","ONE MOTOR VEHICLE - TURNING RIGHT",0,"4 - FOUR ENTERING ROADS","NOT APPLICABLE","NOT APPLICABLE","CITY STREET","NOT APPLICABLE",35,"1 - DRY","5 - SIGNAL LIGHT","1 - CLEAR","B - CLASS B","NO CHARGES",25,"TEST_NOT_TAKEN","TEST_NOT_TAKEN","97 - NOT APPLICABLE","H - HISPANIC","1 - MALE","97 - NOT APPLICABLE","N - NOT INJURED",0,"Person_Not_Injured"
"18636439","Yes","AUSTIN POLICE DEPARTMENT",TRUE,"No","2021-12-09",0,"12",3,"B - SUSPECTED MINOR INJURY","1802","2021","THURSDAY","PEDALCYCLIST","18:00 - 18:59","3 - DARK, LIGHTED","ONE MOTOR VEHICLE - TURNING RIGHT",0,"4 - FOUR ENTERING ROADS","NOT APPLICABLE","NOT APPLICABLE","CITY STREET","NOT APPLICABLE",35,"1 - DRY","5 - SIGNAL LIGHT","1 - CLEAR","5 - UNLICENSED","NO CHARGES",41,"96 - NONE","96 - NONE","97 - NOT APPLICABLE","H - HISPANIC","1 - MALE","1 - NOT WORN","B - SUSPECTED MINOR INJURY",1,"Person_Possible_Injury"
"18640930","Yes","AUSTIN POLICE DEPARTMENT",FALSE,"No","2021-12-12",0,"12",1,"C - POSSIBLE INJURY","1834","2021","SUNDAY","PEDALCYCLIST","18:00 - 18:59","3 - DARK, LIGHTED","ONE MOTOR VEHICLE - GOING STRAIGHT",0,"2 - THREE ENTERING ROADS - T","NOT APPLICABLE","NOT APPLICABLE","CITY STREET","4 OR MORE LANES, UNDIVIDED",-1,"1 - DRY","96 - NONE","1 - CLEAR","5 - UNLICENSED","NO DRIVERS LICENSE, FTMACD",37,"96 - NONE","96 - NONE","97 - NOT APPLICABLE","H - HISPANIC","1 - MALE","97 - NOT APPLICABLE","N - NOT INJURED",0,"Person_Not_Injured"
"18640930","Yes","AUSTIN POLICE DEPARTMENT",FALSE,"No","2021-12-12",0,"12",1,"C - POSSIBLE INJURY","1834","2021","SUNDAY","PEDALCYCLIST","18:00 - 18:59","3 - DARK, LIGHTED","ONE MOTOR VEHICLE - GOING STRAIGHT",0,"2 - THREE ENTERING ROADS - T","NOT APPLICABLE","NOT APPLICABLE","CITY STREET","4 OR MORE LANES, UNDIVIDED",-1,"1 - DRY","96 - NONE","1 - CLEAR","98 - OTHER/OUT OF STATE","NO CHARGES",43,"96 - NONE","96 - NONE","97 - NOT APPLICABLE","W - WHITE","1 - MALE","2 - WORN, DAMAGED","C - POSSIBLE INJURY",1,"Person_Possible_Injury"
"18644898","No","AUSTIN POLICE DEPARTMENT",FALSE,"No","2021-12-14",0,"12",1,"B - SUSPECTED MINOR INJURY","1628","2021","TUESDAY","PEDALCYCLIST","16:00 - 16:59","2 - DARK, NOT LIGHTED","ONE MOTOR VEHICLE - TURNING RIGHT",0,"97 - NOT APPLICABLE","PRIVATE DRIVE OR ROAD","NOT APPLICABLE","NON TRAFFICWAY","NOT APPLICABLE",-1,"1 - DRY","96 - NONE","2 - CLOUDY","C - CLASS C","NO CHARGES",43,"96 - NONE","96 - NONE","97 - NOT APPLICABLE","W - WHITE","2 - FEMALE","97 - NOT APPLICABLE","N - NOT INJURED",0,"Person_Not_Injured"
"18644898","No","AUSTIN POLICE DEPARTMENT",FALSE,"No","2021-12-14",0,"12",1,"B - SUSPECTED MINOR INJURY","1628","2021","TUESDAY","PEDALCYCLIST","16:00 - 16:59","2 - DARK, NOT LIGHTED","ONE MOTOR VEHICLE - TURNING RIGHT",0,"97 - NOT APPLICABLE","PRIVATE DRIVE OR ROAD","NOT APPLICABLE","NON TRAFFICWAY","NOT APPLICABLE",-1,"1 - DRY","96 - NONE","2 - CLOUDY","5 - UNLICENSED","NO CHARGES",43,"96 - NONE","96 - NONE","97 - NOT APPLICABLE","A - ASIAN","2 - FEMALE","1 - NOT WORN","B - SUSPECTED MINOR INJURY",1,"Person_Possible_Injury"
"18650151","No","AUSTIN POLICE DEPARTMENT",TRUE,"No","2021-12-16",0,"12",0,"B - SUSPECTED MINOR INJURY","2151","2021","THURSDAY","PEDALCYCLIST","21:00 - 21:59","3 - DARK, LIGHTED","ONE MOTOR VEHICLE - TURNING LEFT",0,"2 - THREE ENTERING ROADS - T","ENTRANCE TO OR EXIT FROM PRIVATE PROPERTY OR DRIVEWAY","NOT APPLICABLE","CITY STREET","NOT APPLICABLE",35,"1 - DRY","17 - MARKED LANES","2 - CLOUDY","98 - OTHER/OUT OF STATE","NO CHARGES",23,"96 - NONE","96 - NONE","97 - NOT APPLICABLE","W - WHITE","1 - MALE","1 - NOT WORN","B - SUSPECTED MINOR INJURY",1,"Person_Possible_Injury"
"18785949","Yes","AUSTIN POLICE DEPARTMENT",FALSE,"No","2021-12-16",0,"12",1,"B - SUSPECTED MINOR INJURY","1915","2021","THURSDAY","PEDALCYCLIST","19:00 - 19:59","3 - DARK, LIGHTED","ONE MOTOR VEHICLE - GOING STRAIGHT",0,"2 - THREE ENTERING ROADS - T","IN A PARKING LOT","NOT APPLICABLE","NON TRAFFICWAY","NOT APPLICABLE",35,"1 - DRY","15 - CROSSWALK","2 - CLOUDY","C - CLASS C","NO CHARGES",45,"96 - NONE","96 - NONE","97 - NOT APPLICABLE","W - WHITE","2 - FEMALE","97 - NOT APPLICABLE","N - NOT INJURED",0,"Person_Not_Injured"
"18785949","Yes","AUSTIN POLICE DEPARTMENT",FALSE,"No","2021-12-16",0,"12",1,"B - SUSPECTED MINOR INJURY","1915","2021","THURSDAY","PEDALCYCLIST","19:00 - 19:59","3 - DARK, LIGHTED","ONE MOTOR VEHICLE - GOING STRAIGHT",0,"2 - THREE ENTERING ROADS - T","IN A PARKING LOT","NOT APPLICABLE","NON TRAFFICWAY","NOT APPLICABLE",35,"1 - DRY","15 - CROSSWALK","2 - CLOUDY","C - CLASS C","NO CHARGES",59,"96 - NONE","96 - NONE","97 - NOT APPLICABLE","W - WHITE","1 - MALE","3 - WORN, NOT DAMAGED","B - SUSPECTED MINOR INJURY",1,"Person_Possible_Injury"
"18654391","No","AUSTIN POLICE DEPARTMENT",FALSE,"No","2021-12-17",0,"12",1,"B - SUSPECTED MINOR INJURY","2040","2021","FRIDAY","PEDALCYCLIST","20:00 - 20:59","2 - DARK, NOT LIGHTED","ONE MOTOR VEHICLE - GOING STRAIGHT",36,"97 - NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","US & STATE HIGHWAYS","4 OR MORE LANES, DIVIDED",50,"1 - DRY","17 - MARKED LANES","1 - CLEAR","C - CLASS C","FTYROW - BODILY INJURY",26,"96 - NONE","96 - NONE","97 - NOT APPLICABLE","H - HISPANIC","2 - FEMALE","97 - NOT APPLICABLE","N - NOT INJURED",0,"Person_Not_Injured"
"18654391","No","AUSTIN POLICE DEPARTMENT",FALSE,"No","2021-12-17",0,"12",1,"B - SUSPECTED MINOR INJURY","2040","2021","FRIDAY","PEDALCYCLIST","20:00 - 20:59","2 - DARK, NOT LIGHTED","ONE MOTOR VEHICLE - GOING STRAIGHT",36,"97 - NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","US & STATE HIGHWAYS","4 OR MORE LANES, DIVIDED",50,"1 - DRY","17 - MARKED LANES","1 - CLEAR","C - CLASS C","NO CHARGES",60,"96 - NONE","96 - NONE","97 - NOT APPLICABLE","A - ASIAN","1 - MALE","4 - WORN, UNK DAMAGE","B - SUSPECTED MINOR INJURY",1,"Person_Possible_Injury"
"18659152","No","AUSTIN POLICE DEPARTMENT",FALSE,"No","2021-12-21",0,"12",1,"B - SUSPECTED MINOR INJURY","1957","2021","TUESDAY","PEDALCYCLIST","19:00 - 19:59","2 - DARK, NOT LIGHTED","ONE MOTOR VEHICLE - TURNING RIGHT",36,"97 - NOT APPLICABLE","ENTRANCE TO OR EXIT FROM PRIVATE PROPERTY OR DRIVEWAY","NOT APPLICABLE","CITY STREET","4 OR MORE LANES, DIVIDED",-1,"1 - DRY","96 - NONE","2 - CLOUDY","98 - OTHER/OUT OF STATE","NO CHARGES",31,"96 - NONE","96 - NONE","97 - NOT APPLICABLE","99 - UNKNOWN","1 - MALE","97 - NOT APPLICABLE","N - NOT INJURED",0,"Person_Not_Injured"
"18659152","No","AUSTIN POLICE DEPARTMENT",FALSE,"No","2021-12-21",0,"12",1,"B - SUSPECTED MINOR INJURY","1957","2021","TUESDAY","PEDALCYCLIST","19:00 - 19:59","2 - DARK, NOT LIGHTED","ONE MOTOR VEHICLE - TURNING RIGHT",36,"97 - NOT APPLICABLE","ENTRANCE TO OR EXIT FROM PRIVATE PROPERTY OR DRIVEWAY","NOT APPLICABLE","CITY STREET","4 OR MORE LANES, DIVIDED",-1,"1 - DRY","96 - NONE","2 - CLOUDY","5 - UNLICENSED","NO CHARGES",63,"96 - NONE","96 - NONE","97 - NOT APPLICABLE","H - HISPANIC","1 - MALE","1 - NOT WORN","B - SUSPECTED MINOR INJURY",1,"Person_Possible_Injury"
"18666429","No","AUSTIN POLICE DEPARTMENT",FALSE,"No","2021-12-22",0,"12",1,"C - POSSIBLE INJURY","1959","2021","WEDNESDAY","PEDALCYCLIST","19:00 - 19:59","2 - DARK, NOT LIGHTED","ONE MOTOR VEHICLE - GOING STRAIGHT",0,"97 - NOT APPLICABLE","ENTRANCE TO OR EXIT FROM PRIVATE PROPERTY OR DRIVEWAY","NOT APPLICABLE","CITY STREET","NOT APPLICABLE",45,"1 - DRY","96 - NONE","1 - CLEAR","C - CLASS C","NO CHARGES",21,"96 - NONE","96 - NONE","97 - NOT APPLICABLE","H - HISPANIC","2 - FEMALE","97 - NOT APPLICABLE","N - NOT INJURED",0,"Person_Not_Injured"
"18666429","No","AUSTIN POLICE DEPARTMENT",FALSE,"No","2021-12-22",0,"12",1,"C - POSSIBLE INJURY","1959","2021","WEDNESDAY","PEDALCYCLIST","19:00 - 19:59","2 - DARK, NOT LIGHTED","ONE MOTOR VEHICLE - GOING STRAIGHT",0,"97 - NOT APPLICABLE","ENTRANCE TO OR EXIT FROM PRIVATE PROPERTY OR DRIVEWAY","NOT APPLICABLE","CITY STREET","NOT APPLICABLE",45,"1 - DRY","96 - NONE","1 - CLEAR","CM - CLASS C AND M","NO CHARGES",47,"96 - NONE","96 - NONE","97 - NOT APPLICABLE","W - WHITE","1 - MALE","3 - WORN, NOT DAMAGED","C - POSSIBLE INJURY",1,"Person_Possible_Injury"
"18677045","Yes","AUSTIN POLICE DEPARTMENT",TRUE,"No","2021-12-31",0,"12",0,"A - SUSPECTED SERIOUS INJURY","1732","2021","FRIDAY","PEDALCYCLIST","17:00 - 17:59","1 - DAYLIGHT","ONE MOTOR VEHICLE - GOING STRAIGHT",0,"2 - THREE ENTERING ROADS - T","NOT APPLICABLE","NOT APPLICABLE","CITY STREET","NOT APPLICABLE",40,"1 - DRY","8 - STOP SIGN","2 - CLOUDY","C - CLASS C","NO CHARGES",50,"96 - NONE","96 - NONE","97 - NOT APPLICABLE","W - WHITE","1 - MALE","97 - NOT APPLICABLE","C - POSSIBLE INJURY",1,"Person_Possible_Injury"
"18677045","Yes","AUSTIN POLICE DEPARTMENT",TRUE,"No","2021-12-31",0,"12",0,"A - SUSPECTED SERIOUS INJURY","1732","2021","FRIDAY","PEDALCYCLIST","17:00 - 17:59","1 - DAYLIGHT","ONE MOTOR VEHICLE - GOING STRAIGHT",0,"2 - THREE ENTERING ROADS - T","NOT APPLICABLE","NOT APPLICABLE","CITY STREET","NOT APPLICABLE",40,"1 - DRY","8 - STOP SIGN","2 - CLOUDY","C - CLASS C","NO CHARGES",1,"TEST_NOT_TAKEN","TEST_NOT_TAKEN","97 - NOT APPLICABLE","W - WHITE","1 - MALE","97 - NOT APPLICABLE","C - POSSIBLE INJURY",1,"Person_Possible_Injury"
"18677045","Yes","AUSTIN POLICE DEPARTMENT",TRUE,"No","2021-12-31",0,"12",0,"A - SUSPECTED SERIOUS INJURY","1732","2021","FRIDAY","PEDALCYCLIST","17:00 - 17:59","1 - DAYLIGHT","ONE MOTOR VEHICLE - GOING STRAIGHT",0,"2 - THREE ENTERING ROADS - T","NOT APPLICABLE","NOT APPLICABLE","CITY STREET","NOT APPLICABLE",40,"1 - DRY","8 - STOP SIGN","2 - CLOUDY","5 - UNLICENSED","NO CHARGES",16,"96 - NONE","96 - NONE","97 - NOT APPLICABLE","A - ASIAN","1 - MALE","1 - NOT WORN","A - SUSPECTED SERIOUS INJURY",1,"Person_Possible_Injury"
"18717815","Yes","AUSTIN POLICE DEPARTMENT",TRUE,"No","2022-01-10",0,"1",1,"C - POSSIBLE INJURY","2141","2022","MONDAY","PEDALCYCLIST","21:00 - 21:59","2 - DARK, NOT LIGHTED","ONE MOTOR VEHICLE - GOING STRAIGHT",0,"2 - THREE ENTERING ROADS - T","NOT APPLICABLE","NOT APPLICABLE","CITY STREET","NOT APPLICABLE",-1,"1 - DRY","5 - SIGNAL LIGHT","1 - CLEAR","C - CLASS C","NO CHARGES",36,"96 - NONE","96 - NONE","97 - NOT APPLICABLE","W - WHITE","1 - MALE","97 - NOT APPLICABLE","N - NOT INJURED",0,"Person_Not_Injured"
"18717815","Yes","AUSTIN POLICE DEPARTMENT",TRUE,"No","2022-01-10",0,"1",1,"C - POSSIBLE INJURY","2141","2022","MONDAY","PEDALCYCLIST","21:00 - 21:59","2 - DARK, NOT LIGHTED","ONE MOTOR VEHICLE - GOING STRAIGHT",0,"2 - THREE ENTERING ROADS - T","NOT APPLICABLE","NOT APPLICABLE","CITY STREET","NOT APPLICABLE",-1,"1 - DRY","5 - SIGNAL LIGHT","1 - CLEAR","C - CLASS C","NO CHARGES",44,"96 - NONE","96 - NONE","97 - NOT APPLICABLE","B - BLACK","1 - MALE","1 - NOT WORN","C - POSSIBLE INJURY",1,"Person_Possible_Injury"
"18692096","Yes","AUSTIN POLICE DEPARTMENT",FALSE,"No","2022-01-11",0,"1",1,"B - SUSPECTED MINOR INJURY","653","2022","TUESDAY","PEDALCYCLIST","06:00 - 06:59","3 - DARK, LIGHTED","ONE MOTOR VEHICLE - GOING STRAIGHT",0,"97 - NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","CITY STREET","NOT APPLICABLE",35,"1 - DRY","17 - MARKED LANES","1 - CLEAR","C - CLASS C","NO CHARGES",30,"96 - NONE","96 - NONE","97 - NOT APPLICABLE","H - HISPANIC","1 - MALE","97 - NOT APPLICABLE","N - NOT INJURED",0,"Person_Not_Injured"
"18692096","Yes","AUSTIN POLICE DEPARTMENT",FALSE,"No","2022-01-11",0,"1",1,"B - SUSPECTED MINOR INJURY","653","2022","TUESDAY","PEDALCYCLIST","06:00 - 06:59","3 - DARK, LIGHTED","ONE MOTOR VEHICLE - GOING STRAIGHT",0,"97 - NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","CITY STREET","NOT APPLICABLE",35,"1 - DRY","17 - MARKED LANES","1 - CLEAR","C - CLASS C","NO CHARGES",48,"96 - NONE","96 - NONE","97 - NOT APPLICABLE","99 - UNKNOWN","1 - MALE","99 - UNKNOWN IF WORN","B - SUSPECTED MINOR INJURY",1,"Person_Possible_Injury"
"18695650","Yes","AUSTIN POLICE DEPARTMENT",FALSE,"No","2022-01-13",0,"1",1,"B - SUSPECTED MINOR INJURY","2034","2022","THURSDAY","PEDALCYCLIST","20:00 - 20:59","3 - DARK, LIGHTED","ONE MOTOR VEHICLE - GOING STRAIGHT",0,"2 - THREE ENTERING ROADS - T","NOT APPLICABLE","NOT APPLICABLE","CITY STREET","NOT APPLICABLE",25,"1 - DRY","17 - MARKED LANES","1 - CLEAR","C - CLASS C","NO CHARGES",19,"96 - NONE","96 - NONE","97 - NOT APPLICABLE","W - WHITE","1 - MALE","97 - NOT APPLICABLE","N - NOT INJURED",0,"Person_Not_Injured"
"18695650","Yes","AUSTIN POLICE DEPARTMENT",FALSE,"No","2022-01-13",0,"1",1,"B - SUSPECTED MINOR INJURY","2034","2022","THURSDAY","PEDALCYCLIST","20:00 - 20:59","3 - DARK, LIGHTED","ONE MOTOR VEHICLE - GOING STRAIGHT",0,"2 - THREE ENTERING ROADS - T","NOT APPLICABLE","NOT APPLICABLE","CITY STREET","NOT APPLICABLE",25,"1 - DRY","17 - MARKED LANES","1 - CLEAR","C - CLASS C","NO CHARGES",34,"96 - NONE","96 - NONE","97 - NOT APPLICABLE","H - HISPANIC","1 - MALE","1 - NOT WORN","B - SUSPECTED MINOR INJURY",1,"Person_Possible_Injury"
"18709932","No","AUSTIN POLICE DEPARTMENT",TRUE,"No","2022-01-13",0,"1",1,"B - SUSPECTED MINOR INJURY","2139","2022","THURSDAY","PEDALCYCLIST","21:00 - 21:59","2 - DARK, NOT LIGHTED","ONE MOTOR VEHICLE - GOING STRAIGHT",0,"2 - THREE ENTERING ROADS - T","NOT APPLICABLE","NOT APPLICABLE","CITY STREET","NOT APPLICABLE",-1,"1 - DRY","5 - SIGNAL LIGHT","1 - CLEAR","5 - UNLICENSED","NO INSURANCE EXP REG OTHER",40,"96 - NONE","96 - NONE","97 - NOT APPLICABLE","H - HISPANIC","1 - MALE","97 - NOT APPLICABLE","N - NOT INJURED",0,"Person_Not_Injured"
"18709932","No","AUSTIN POLICE DEPARTMENT",TRUE,"No","2022-01-13",0,"1",1,"B - SUSPECTED MINOR INJURY","2139","2022","THURSDAY","PEDALCYCLIST","21:00 - 21:59","2 - DARK, NOT LIGHTED","ONE MOTOR VEHICLE - GOING STRAIGHT",0,"2 - THREE ENTERING ROADS - T","NOT APPLICABLE","NOT APPLICABLE","CITY STREET","NOT APPLICABLE",-1,"1 - DRY","5 - SIGNAL LIGHT","1 - CLEAR","98 - OTHER/OUT OF STATE","NO CHARGES",59,"96 - NONE","96 - NONE","97 - NOT APPLICABLE","B - BLACK","1 - MALE","1 - NOT WORN","B - SUSPECTED MINOR INJURY",1,"Person_Possible_Injury"
"18696317","No","AUSTIN POLICE DEPARTMENT",FALSE,"No","2022-01-14",0,"1",1,"B - SUSPECTED MINOR INJURY","1155","2022","FRIDAY","PEDALCYCLIST","11:00 - 11:59","1 - DAYLIGHT","ONE MOTOR VEHICLE - TURNING RIGHT",0,"97 - NOT APPLICABLE","ENTRANCE TO OR EXIT FROM PRIVATE PROPERTY OR DRIVEWAY","NOT APPLICABLE","CITY STREET","NOT APPLICABLE",35,"1 - DRY","96 - NONE","1 - CLEAR","C - CLASS C","NO CHARGES",45,"96 - NONE","96 - NONE","97 - NOT APPLICABLE","W - WHITE","1 - MALE","97 - NOT APPLICABLE","N - NOT INJURED",0,"Person_Not_Injured"
"18696317","No","AUSTIN POLICE DEPARTMENT",FALSE,"No","2022-01-14",0,"1",1,"B - SUSPECTED MINOR INJURY","1155","2022","FRIDAY","PEDALCYCLIST","11:00 - 11:59","1 - DAYLIGHT","ONE MOTOR VEHICLE - TURNING RIGHT",0,"97 - NOT APPLICABLE","ENTRANCE TO OR EXIT FROM PRIVATE PROPERTY OR DRIVEWAY","NOT APPLICABLE","CITY STREET","NOT APPLICABLE",35,"1 - DRY","96 - NONE","1 - CLEAR","C - CLASS C","NO CHARGES",31,"96 - NONE","96 - NONE","97 - NOT APPLICABLE","W - WHITE","1 - MALE","1 - NOT WORN","B - SUSPECTED MINOR INJURY",1,"Person_Possible_Injury"
"18735225","No","AUSTIN POLICE DEPARTMENT",TRUE,"No","2022-01-16",0,"1",1,"C - POSSIBLE INJURY","1611","2022","SUNDAY","PEDALCYCLIST","16:00 - 16:59","1 - DAYLIGHT","ONE MOTOR VEHICLE - GOING STRAIGHT",0,"98 - OTHER (EXPLAIN IN NARRATIVE)","NOT APPLICABLE","NOT APPLICABLE","CITY STREET","NOT APPLICABLE",35,"1 - DRY","11 - CENTER STRIPE/DIVIDER","1 - CLEAR","5 - UNLICENSED","NO CHARGES",57,"96 - NONE","96 - NONE","97 - NOT APPLICABLE","H - HISPANIC","1 - MALE","97 - NOT APPLICABLE","N - NOT INJURED",0,"Person_Not_Injured"
"18735225","No","AUSTIN POLICE DEPARTMENT",TRUE,"No","2022-01-16",0,"1",1,"C - POSSIBLE INJURY","1611","2022","SUNDAY","PEDALCYCLIST","16:00 - 16:59","1 - DAYLIGHT","ONE MOTOR VEHICLE - GOING STRAIGHT",0,"98 - OTHER (EXPLAIN IN NARRATIVE)","NOT APPLICABLE","NOT APPLICABLE","CITY STREET","NOT APPLICABLE",35,"1 - DRY","11 - CENTER STRIPE/DIVIDER","1 - CLEAR","5 - UNLICENSED","NO CHARGES",6,"96 - NONE","96 - NONE","97 - NOT APPLICABLE","W - WHITE","1 - MALE","2 - WORN, DAMAGED","C - POSSIBLE INJURY",1,"Person_Possible_Injury"
"18703703","Yes","AUSTIN POLICE DEPARTMENT",TRUE,"No","2022-01-17",0,"1",1,"B - SUSPECTED MINOR INJURY","700","2022","MONDAY","PEDALCYCLIST","07:00 - 07:59","2 - DARK, NOT LIGHTED","ONE MOTOR VEHICLE - TURNING LEFT",0,"4 - FOUR ENTERING ROADS","NOT APPLICABLE","NOT APPLICABLE","FARM TO MARKET","4 OR MORE LANES",55,"1 - DRY","17 - MARKED LANES","1 - CLEAR","C - CLASS C","NO CHARGES",59,"96 - NONE","96 - NONE","97 - NOT APPLICABLE","W - WHITE","2 - FEMALE","97 - NOT APPLICABLE","N - NOT INJURED",0,"Person_Not_Injured"
"18703703","Yes","AUSTIN POLICE DEPARTMENT",TRUE,"No","2022-01-17",0,"1",1,"B - SUSPECTED MINOR INJURY","700","2022","MONDAY","PEDALCYCLIST","07:00 - 07:59","2 - DARK, NOT LIGHTED","ONE MOTOR VEHICLE - TURNING LEFT",0,"4 - FOUR ENTERING ROADS","NOT APPLICABLE","NOT APPLICABLE","FARM TO MARKET","4 OR MORE LANES",55,"1 - DRY","17 - MARKED LANES","1 - CLEAR","C - CLASS C","NO CHARGES",49,"96 - NONE","96 - NONE","97 - NOT APPLICABLE","W - WHITE","2 - FEMALE","2 - WORN, DAMAGED","B - SUSPECTED MINOR INJURY",1,"Person_Possible_Injury"
"18735228","No","AUSTIN POLICE DEPARTMENT",TRUE,"No","2022-01-17",0,"1",1,"B - SUSPECTED MINOR INJURY","846","2022","MONDAY","PEDALCYCLIST","08:00 - 08:59","1 - DAYLIGHT","ONE MOTOR VEHICLE - TURNING LEFT",0,"3 - THREE ENTERING ROADS - Y","NOT APPLICABLE","NOT APPLICABLE","CITY STREET","NOT APPLICABLE",35,"1 - DRY","8 - STOP SIGN","1 - CLEAR","C - CLASS C","NO CHARGES",28,"96 - NONE","96 - NONE","97 - NOT APPLICABLE","H - HISPANIC","1 - MALE","97 - NOT APPLICABLE","N - NOT INJURED",0,"Person_Not_Injured"
"18735228","No","AUSTIN POLICE DEPARTMENT",TRUE,"No","2022-01-17",0,"1",1,"B - SUSPECTED MINOR INJURY","846","2022","MONDAY","PEDALCYCLIST","08:00 - 08:59","1 - DAYLIGHT","ONE MOTOR VEHICLE - TURNING LEFT",0,"3 - THREE ENTERING ROADS - Y","NOT APPLICABLE","NOT APPLICABLE","CITY STREET","NOT APPLICABLE",35,"1 - DRY","8 - STOP SIGN","1 - CLEAR","C - CLASS C","NO CHARGES",47,"96 - NONE","96 - NONE","97 - NOT APPLICABLE","98 - OTHER","1 - MALE","1 - NOT WORN","B - SUSPECTED MINOR INJURY",1,"Person_Possible_Injury"
